36	Kardeşim diyor ki, Las Vegas kitlesel nişancının yakılmış kasaları kasa içinde tutuluyor	a	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
47	Florida shooter beyaz üstünlükçü bağları ile sorunlu bir yalnız	a	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
68	Vernon Hills, genç beyaz üst düzey gömlek giymekle suçlandı	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
70	Griffith öğrencisi yanlışlıkla lise içine yüklü silah getirmekle suçlandı	a	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
98	Ayrıcalıklı: Grup sohbet mesajları, okulda atıcının ırk, şiddet ve silahlarla takıntılı olduğunu gösteriyor	a	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
129	Avukatlar ABD’li Meksikalı adama “haklı” suç duyurusunda bulundu	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
160	Parkland Okulu Atış Şüphelisi Nikolas Cruz Kıkırdayarak Kıkırdıyor, Hapisteyken Gülüyor, Gözlem Raporunda	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
162	Floridalı tetikçi evde şiddet gösterdiğini bildirdi	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
205	Gunman, yeni FBI video gösterileri Gabrielle Giffords’ı yaralayan katliamdan birkaç dakika önce su satın aldı	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
228	Florida okulundaki silahlı saldırı şüphesi, kendi kendine zarar verdikten sonra devlet tarafından soruşturuldu	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
231	Yeni Vermont yasası, okul çekim komplo şüphelisinin silahlanmasını engellemek için kullanılır	a	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
239	Park Alanı Atışından Sonra Silah Şiddeti ve Akıl Hastalıkları ile İlgili Gerçekleri ve Yanlışlıkları Denetleme	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
264	Adam yön sormak için kapısını çaldı siyah gencin ateş etmekle suçlandı	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
310	Florida'daki şüpheliyi kaçıran aile ona 'canavar' diyor ve ne planladıklarına dair hiçbir fikri olmadığını söyledi.	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
317	Bu çok tehlikeli bir insan, ”diyor Maryland silahlı saldırganının taciz kurbanını temsil eden avukat	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
362	Central Michigan Üniversitesi yetkilileri, çekim şüphelisi ile birden fazla çalışma yaptı	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
372	Çoğu kitle atıcısının ortak noktası ne? Politika, şiddet içeren video oyunları veya gizli inançlar değil	a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
384	Bu, okuldaki silahlı saldırıların söylenmemiş bir suçlusu.	a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
392	Bazıları 2016 yılında zorla işlenen şüpheli bir ateş zanlısı istedi	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
404	Nikolas Cruz'un erkek kardeşi zorbalık okulu atıcı için pişmanlık duyduğunu bildirdi	a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
438	FBI, Suçlanan Florida Okulu Atıcı Hakkında Ne Biliyordu - ve Ne Zaman?	a	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
507	Parkland ateş zanlısı, hapishanede 'gülümseyerek ve kıkırdayarak' görüldü	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
508	Florida 'sıranızı koruyun' atıcısının silah tehdidi geçmişi vardı: Şikayet	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
513	Florida adamı, 'vurduğun yere' davasında adamı vurmadan önce insanları 3 kez tehdit etti.	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
518	"Parkland okulu çekim zanlısı, ""Yak, öldür, yok et"" seslerini duyduğunu söyledi"	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
521	İddiaya göre Lake County kolejinde beyaz üstünlük forması giyen genç, silah suçundan suçlu olduğunu iddia ediyor	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
542	Polis: Karayolunda öfke olayından şüphelenilen San Jose öğretmeni sınıfta dolu silahla tutuklandı	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
557	EA, Jacksonville çekimlerinden sonra meydana gelen güvenlik korkuları nedeniyle eSports turnuvasını iptal etti	a	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
579	New Mexico Compound: Çocukları Okul Çekimlerini Yapmaları İçin Eğiten Müslüman Aşırılıkçıların Suçlamaları Düştü	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
586	Jenelle Evans, öfke olayından sonra silah çekerek yalan söylüyor, “Teen Mom 2” yi terk etmekle tehdit ediyor	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
587	Demokrat, arkadaşının evine gidiyor ve Facebook'taki siyasi anlaşmazlık yüzünden onu vurduğu bildiriliyor	a	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
613	Madden 19 turnuvasında şut atma amaçlı oyuncuları hedef alan: Şerif	a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
620	Waffle House cinayet zanlısı, yargılanmaya uygun değil, zihinsel tesise emredildi	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
647	Florida okulu Parkland atıcısında başarısız oldu.	a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
699	Halif, öfke ve silahlı soygun nedeniyle tutuklanan öğretmen, tutuklama sırasında sınıfta silah kullanmıştı.	a	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
709	Parkland School Shooter “İblis” Sesindeki Katliamı Suçluyor	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
726	Park Alanı Atış Şüphelisi, En Çok İhtiyacı Olduğunda Okuldaki Özel İhtiyaçları Kaybetti	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
750	Cruz biyolojik annesinin okul çekimlerinde bir etkisi var	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
777	Florida Charter Okullarına Hizmet Vermek İçin Park Alanından Önce Nikolas Cruz'u Değerlendiren Ruh Sağlığı Sağlayıcısı	a	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
795	Siyah üniversite öğrencilerinin videoda yanıp sönen silahında görülen beyaz adam için tutuklama emri	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
820	Polisi, Viral Video'da Dört Siyah Üniversite Öğrencisine Silah Çeken Beyaz Adam İçin Tutuklama Emri Verdi	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
824	45 yaşındaki adam, Xbox oyununu kaybettikten sonra 11 yaşındaki çocuğu vurmakla tehdit etti: polis	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
828	Sanırım cumhurbaşkanını öldüreceğim, 'dedi. Utah’ın arabada bulunan 6 silahın ardından polise söylediği iddia edildi:	a	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
855	Beyaz adam, siyah öğrencilerin apartman binasına girmesini engellemek için silah alır	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
873	Beyaz adam, siyah Florida A&M öğrencileriyle çatışmada silah çekiyor	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
897	Polis, ırkçı Facebook mesajı olduğunu bildiren bir kadının okulda ateş etmeyi bıraktığını söylüyor	a	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
916	Pittsburgh atışı: İddia edilen silahlı adam saldırıdan önce aylarca ve birkaç dakika içinde anti-Semitik nefret akışını yayınladı	a	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
917	Yalnız tetikçi: Pittsburgh sinagogu şüphelisinin görünüşe göre yalıtılmış hayatı	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
923	Ölümcül Kroger Atışında İlk Şüpheli Siyah Kilisenin İçine Girmeye Çalıştığı İçin Şüpheli: Polis	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
926	Sinagog atıcısı 'gürültüyü dinledim ve gürültü ona halkının katledildiğini söyledi', diyor Robert Bowers ile konuşan Yahudi doktor	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
927	Kentucky bakkal çekiminde düşünülen nefret suçu	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
931	Survivor, Kentucky atıcısının hayatını kurtardığını, 'beyazların beyazları öldürmediğini' söyledi.	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
936	Bakkal silahlı saldırganın şiddetli bir geçmişi, olası ırkçı sebepleri, zihinsel sağlık mücadeleleri olduğu iddia edildi.	a	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
953	Adam yön sormak için kapısını çaldı siyah genç ateş silah suçlu bulundu	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
968	Beyazlar beyazları vurmaz, 'şüpheli silahlı adam Kentucky Kroger’da 2 siyah müşteriyi öldürdükten sonra adama söyledi	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
969	Jüri av tüfeği ile kayıp siyah genç karşıladı beyaz adam videoyu görür	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
970	Polis: Ateş etmenin ırkçı saldırı olup olmadığını söylemek için çok erken	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
973	New Jersey'li anne Kentucky'deki okul çekim komplesine yardım ediyor	a	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
976	Beyaz adam, siyah gençlere ateş ettikten sonra yol tarifi istedi.	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
978	Irkçı Facebook Mesajı Bildiren Kadın Okul Atışını Engelledi	a	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
984	Emekli itfaiyeci, kapının önünde kaybolan siyah gençe ateş ettiği için suçlu buldu	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
986	Robert Bowers: Yahudi karşıtı, göçmen karşıtı ve silah fanatiği	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
991	Tanığın Oğlu: Ölümcül Kroger Atışında Şüpheli 'Beyazlar Öldürülmez' Dedi	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1001	Polis, Kroger marketinin silahlı silahının, çekimden önce ağırlıklı olarak siyah kiliseye girmeye çalıştığını söyledi.	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1002	Polis: Floridalı adam Kavanaugh onayına karşı oy veren 'zayıf Cumhuriyetçileri' vurmakla tehdit etti	a	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1005	"Kentucky marketinin silahlı saldırganının komutanın ""beyazların beyaz vurmadığını"" söylediği bildirildi"	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1019	Tanık, Kroger silahlı saldırganının 'beyazlar beyazları öldürmez' dedi	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1022	Robert Bowers: Pittsburgh sinagogu çekim şüphelisi sosyal medyada anti-Semitik safrayı tüketti	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1040	Emekli itfaiyeci kapısını çaldı siyah genç at av tüfeği ateş için mahkum (video)	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1042	Emekli itfaiyeci, siyah bir genç, av tüfeği ateş için suçlu bulundu	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1064	Annem, polise Facebook gönderilerini taciz etmesi konusunda uyararak okulu vurmayı durdurmuş olabilir	a	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1086	"Pittsburgh sinagogu çekimi: Gunman, 'ABD’deki en ölümcül anti-semitik saldırı ""olayında 11 kişiyi öldürdü"	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1087	Kroger kaçakçısı zanlı, katliamlardan önce çoğunlukla siyah kiliseye girmeye çalıştı	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1093	Robert Bowers, Pittsburgh sinagogu silahlı saldırganı, ürpertici iz bıraktı, anti-Semitik sosyal medya yayınları düzenledi	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1108	"Kuzey Carolina lise çekimleri, ""kontrolden çıkmış"" zorbalıktan kaynaklandı"	a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1115	İki Siyah Kişiyi Ölü Bırakan Kentucky Süpermarketi, Nefret Suçu Olarak Soruşturuluyor	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1119	Robert Bowers kim? Suçlanan Pittsburgh sinagog atıcı anti-semitik iz bıraktı	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1140	Orlando gece kulübü silahlı saldırgan, homofobik ve ırkçı olarak hatırladı	a	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
1142	Florida Yoga Stüdyosu Gunman, Kadınları Reddettiği için İntikam Almak İstiyor mu?	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1148	Michigan adam, siyah çocukta çekim yapmak için 10 yıl hapis cezasına çarptırıldı | Tepe	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1153	Jeffrey Zeigler Salı günü mahkemede en az dört yıl hapis cezasına çarptırıldı. Credit Credit Todd McInturf / Detroit News, Associated Press ile Sarah Mervosh 13 Kasım 2018 Bir av tüfeği ateşleyen beyaz bir adam	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1158	Beyaz Adam Minnesota McDonald s de Müslüman Gençler Üzerine Silah Çekmekle Suçlandı	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1168	Azgın Xbox Player, Yatak Odasına Gerçek Tabancalar Atmakla Suçluyor, Caddenin Karşısındaki Aile Evini Vuruyor	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1181	Kroger Şüphelisi, İki Siyah Kişinin Öldürülmesinde Nefret Suçları ile Suçlandı - The New York Times	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1236	Suçlu Fredericton atıcısı psişik değerlendirmeden geçecek	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1245	Pittsburgh sinagogu zanlı şüpheli Robert Bowers, federal nefret suçu suçlamalarından suçlu olmadığını iddia etti	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1250	İddiaya göre sandık yerini vurmakla tehdit edilen adam, düz partiye oy vermesi için silah verileceğine söz verdi.	a	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1256	13 Kasım 12:27 PM Adam, siyah gençlere ateş etmek için yol tarifinde bulunduğundan hapis cezası aldı	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1259	Polis, alışveriş merkezindeki nişancı için hatalı siyah adamı öldürdükten sonra öfkeli aile	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1286	Michigan adam kayıp siyah genç, çekim için mahkum olmak	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1287	Emekli İtfaiyeci, Yön Bulunan Siyah Genç Atmaya Mahk Sentm Edildi	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1293	California Bar Shooter, TSSB Yapmış Olabilecek Bir Emektardı	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1297	Robert Bowers tutuklandı: Pittsburgh sinagogu çekim şüphelisi nefret suçları da dahil olmak üzere 44 suçlamala suçlandı	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1301	Pittsburgh sinagogu çekim zanlısı federal nefret suçu suçlamasıyla suçlanıyor, 535 yıl	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
512	Cody Wilson, mahkeme kararından sonra 3D baskı silahları için planları satma konusunda konuşuyor	a	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
562	3D baskılı silah tasarımcısı, mahkeme kararına rağmen silah planlarını dağıtacak	a	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
576	Düzenlenmeyen silahları 3D olarak basabilmenizi isteyen 'kripto-anarşist' Cody Wilson ile tanışın	a	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
577	3D baskı silahlarıyla ilgili anlaşmazlık birçok yasal sorunu gündeme getirdi	a	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
